universidad,especialidad,ingreso,genero,year,especialidad_quirurgica,especialidad_tipo,subespecialidad,region
UNFV,CARDIOLOGIA,0,0,2017,0,clinica,0,Lima
URP,CIRUGIA PEDIATRICA,0,1,2017,1,quirurgica,0,Lima
UPAO,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Norte
UCSUR,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
UPCH,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
UNMSM,NEUROLOGIA,1,1,2017,0,clinica,0,Lima
UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UNSLGI,PEDIATRIA,1,1,2017,0,clinica,0,Centro
UNC,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Norte
UPCH,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
UPCH,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPICALES,0,NA,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
URP,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
URP,MEDICINA INTENSIVA,1,1,2017,0,clinica,0,Lima
UNMSM,OTORRINOLARINGOLOGIA,1,1,2017,1,medico_quirurgica,0,Lima
USMP,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Lima
URP,CIRUGIA PEDIATRICA,0,1,2017,1,quirurgica,0,Lima
UPAO,UROLOGIA,1,1,2017,1,medico_quirurgica,0,Norte
UCSM,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Sur
UNSA,MEDICINA INTERNA,1,0,2017,0,clinica,0,Sur
URP,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
USMP,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
USMP,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
USMP,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
UNFV,PATOLOGIA CLINICA,0,0,2017,0,laboratorio_diagnostica,0,Lima
URP,GASTROENTEROLOGIA,1,1,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,0,2017,0,clinica,0,Lima
UNSA,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Sur
URP,MEDICINA FAMILIAR Y COMUNITARIA,0,0,2017,0,clinica,0,Lima
UNFV,PEDIATRIA,0,0,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
UNMSM,MEDICINA INTERNA,1,NA,2017,0,clinica,0,Lima
UNMSM,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPICALES,1,1,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,0,2017,0,clinica,0,Lima
UPCH,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
URP,OFTALMOLOGIA,1,NA,2017,1,medico_quirurgica,0,Lima
URP,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",1,0,2017,1,quirurgica,0,Lima
USMP,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNC,MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE,1,0,2017,0,clinica,0,Norte
UNFV,PEDIATRIA,1,1,2017,0,clinica,0,Lima
URP,MEDICINA ONCOLOGICA,0,1,2017,0,clinica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Lima
UNFV,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
UNMSM,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNFV,CIRUGIA DE TORAX Y CARDIOVASCULAR,1,1,2017,1,quirurgica,0,Lima
UNFV,PEDIATRIA,1,1,2017,0,clinica,0,Lima
UNMSM,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
UPCH,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Lima
UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1,0,2017,1,medico_quirurgica,0,Lima
URP,CIRUGIA DE TORAX Y CARDIOVASCULAR,0,0,2017,1,quirurgica,0,Lima
URP,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
USMP,CARDIOLOGIA,0,0,2017,0,clinica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
UPCH,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPICALES,1,1,2017,0,clinica,0,Lima
UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,1,0,2017,1,medico_quirurgica,0,Lima
UNMSM,OTORRINOLARINGOLOGIA,1,1,2017,1,medico_quirurgica,0,Lima
UNFV,PEDIATRIA,0,0,2017,0,clinica,0,Lima
UNMSM,OTORRINOLARINGOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
USMP,RADIOLOGIA,0,0,2017,0,laboratorio_diagnostica,0,Lima
URP,GERIATRIA,1,1,2017,0,clinica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Lima
UNT,NEUROLOGIA,0,1,2017,0,clinica,0,Norte
USMP,NEUROCIRUGIA,0,NA,2017,1,quirurgica,0,Lima
UPCH,CIRUGIA PLASTICA Y RECONSTRUCTIVA,0,1,2017,1,quirurgica,0,Lima
UPAO,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Norte
UNFV,PEDIATRIA,0,0,2017,0,clinica,0,Lima
UPCH,CIRUGIA DE TORAX Y CARDIOVASCULAR,1,0,2017,1,quirurgica,0,Lima
UNMSM,ANATOMIA PATOLOGICA,1,0,2017,0,laboratorio_diagnostica,0,Lima
UNSA,PSIQUIATRIA,0,1,2017,0,clinica,0,Sur
UPAO,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Norte
URP,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
UPAO,DERMATOLOGIA,1,1,2017,0,medico_quirurgica,0,Norte
UPCH,ANESTESIOLOGIA,0,0,2017,0,clinica,0,Lima
UNMSM,PSIQUIATRIA,1,1,2017,0,clinica,0,Lima
UPCH,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Lima
UPCH,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",0,0,2017,1,quirurgica,0,Lima
UPAO,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Norte
USMP,ORTOPEDIA Y TRAUMATOLOGIA,1,1,2017,1,medico_quirurgica,0,Lima
UPCH,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Lima
UNMSM,DERMATOLOGIA,0,1,2017,0,medico_quirurgica,0,Lima
UPCH,MEDICINA FISICA Y DE REHABILITACION,0,NA,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
UNFV,PEDIATRIA,0,1,2017,0,clinica,0,Lima
UNT,NEUMOLOGIA,1,0,2017,0,clinica,0,Norte
USMP,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
UPCH,MEDICINA DEL DEPORTE,0,0,2017,0,clinica,0,Lima
UNFV,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Lima
UPAO,MEDICINA FISICA Y DE REHABILITACION,1,0,2017,0,clinica,0,Norte
USMP,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
URP,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",0,1,2017,1,quirurgica,0,Lima
USMP,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
URP,MEDICINA INTENSIVA,0,1,2017,0,clinica,0,Lima
UPAO,MEDICINA ONCOLOGICA,1,1,2017,0,clinica,0,Norte
UPCH,MEDICINA ONCOLOGICA,1,0,2017,0,clinica,0,Lima
URP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
USMP,CIRUGIA PLASTICA Y RECONSTRUCTIVA,1,0,2017,1,quirurgica,0,Lima
UNMSM,CIRUGIA DE MANO,0,1,2017,1,quirurgica,1,Lima
UNMSM,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
URP,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
UPCH,ANESTESIOLOGIA,0,0,2017,0,clinica,0,Lima
UNMSM,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",0,0,2017,1,quirurgica,0,Lima
UNMSM,NEUROCIRUGIA,0,1,2017,1,quirurgica,0,Lima
UNSA,NEFROLOGIA,0,1,2017,0,clinica,0,Sur
UNSLGI,PEDIATRIA,0,1,2017,0,clinica,0,Centro
USMP,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Lima
UNPRG,UROLOGIA,1,1,2017,1,medico_quirurgica,0,Norte
UPCH,MEDICINA ONCOLOGICA,0,0,2017,0,clinica,0,Lima
UNMSM,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
URP,NEUROLOGIA,0,1,2017,0,clinica,0,Lima
URP,MEDICINA ONCOLOGICA,0,1,2017,0,clinica,0,Lima
URP,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Lima
UNMSM,MEDICINA INTERNA,1,1,2017,0,clinica,0,Lima
UCSM,MEDICINA DE EMERGENCIAS Y DESASTRES,1,0,2017,0,medico_quirurgica,0,Sur
URP,CIRUGIA GENERAL,0,NA,2017,1,quirurgica,0,Lima
URP,NEUMOLOGIA,0,0,2017,0,clinica,0,Lima
USMP,CIRUGIA PLASTICA Y RECONSTRUCTIVA,0,0,2017,1,quirurgica,0,Lima
UPAO,NEUROLOGIA,1,1,2017,0,clinica,0,Norte
UNMSM,MEDICINA FISICA Y DE REHABILITACION,1,1,2017,0,clinica,0,Lima
URP,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
UPCH,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
UCSM,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Sur
UNMSM,ENDOCRINOLOGIA,1,NA,2017,0,clinica,0,Lima
UNMSM,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
URP,PEDIATRIA,1,0,2017,0,clinica,0,Lima
UNMSM,CARDIOLOGIA,1,1,2017,0,clinica,0,Lima
UNSA,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Sur
URP,OFTALMOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,1,1,2017,0,clinica,0,Lima
UNMSM,NEUROLOGIA,0,0,2017,0,clinica,0,Lima
USMP,OTORRINOLARINGOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UNMSM,MEDICINA INTERNA,1,1,2017,0,clinica,0,Lima
UNSAAC,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Sur
UNMSM,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
URP,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
UPCH,CIRUGIA PLASTICA Y RECONSTRUCTIVA,0,NA,2017,1,quirurgica,0,Lima
UPAO,MEDICINA DE EMERGENCIAS Y DESASTRES,1,1,2017,0,medico_quirurgica,0,Norte
USMP,PEDIATRIA,0,NA,2017,0,clinica,0,Lima
UNT,OFTALMOLOGIA,1,1,2017,1,medico_quirurgica,0,Norte
URP,CIRUGIA PEDIATRICA,1,1,2017,1,quirurgica,0,Lima
UNFV,PSIQUIATRIA,0,0,2017,0,clinica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
UPCH,OTORRINOLARINGOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
URP,RADIOLOGIA,0,0,2017,0,laboratorio_diagnostica,0,Lima
UCSM,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Sur
UNSLGI,PEDIATRIA,0,1,2017,0,clinica,0,Centro
USMP,GASTROENTEROLOGIA,1,0,2017,0,clinica,0,Lima
UNSA,UROLOGIA,1,0,2017,1,medico_quirurgica,0,Sur
UNMSM,MEDICINA NUCLEAR,1,1,2017,0,laboratorio_diagnostica,0,Lima
UNMSM,NEUROLOGIA,0,NA,2017,0,clinica,0,Lima
UNPRG,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Norte
URP,CIRUGIA PEDIATRICA,0,1,2017,1,quirurgica,0,Lima
UNSLGI,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Centro
USMP,CIRUGIA DE TORAX Y CARDIOVASCULAR,0,1,2017,1,quirurgica,0,Lima
UNMSM,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
UNMSM,CARDIOLOGIA,0,1,2017,0,clinica,0,Lima
UNMSM,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
UPCH,PEDIATRIA,1,1,2017,0,clinica,0,Lima
UNSLGI,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Centro
UPCH,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TROPICALES,0,1,2017,0,clinica,0,Lima
UNFV,ANESTESIOLOGIA,1,0,2017,0,clinica,0,Lima
UCSM,CARDIOLOGIA,0,0,2017,0,clinica,0,Sur
UNMSM,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
URP,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
UPAO,MEDICINA INTENSIVA,1,0,2017,0,clinica,0,Norte
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
URP,PEDIATRIA,1,1,2017,0,clinica,0,Lima
URP,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Lima
URP,PSIQUIATRIA,0,1,2017,0,clinica,0,Lima
UNPRG,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Norte
URP,MEDICINA INTERNA,1,0,2017,0,clinica,0,Lima
UNMSM,DERMATOLOGIA,0,1,2017,0,medico_quirurgica,0,Lima
UPCH,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
UPAO,CIRUGIA ONCOLOGICA,1,1,2017,1,quirurgica,0,Norte
UNMSM,NEUROCIRUGIA,0,0,2017,1,quirurgica,0,Lima
UNMSM,ENDOCRINOLOGIA,1,1,2017,0,clinica,0,Lima
UPAO,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Norte
UNMSM,PEDIATRIA,1,1,2017,0,clinica,0,Lima
URP,ORTOPEDIA Y TRAUMATOLOGIA,1,0,2017,1,medico_quirurgica,0,Lima
USMP,DERMATOLOGIA,0,1,2017,0,medico_quirurgica,0,Lima
UNFV,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Lima
UPCH,MEDICINA DE EMERGENCIAS Y DESASTRES,1,1,2017,0,medico_quirurgica,0,Lima
USMP,NEUROCIRUGIA,1,0,2017,1,quirurgica,0,Lima
URP,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UPCH,DERMATOLOGIA,0,1,2017,0,medico_quirurgica,0,Lima
USMP,CIRUGIA PEDIATRICA,0,1,2017,1,quirurgica,0,Lima
UPCH,CIRUGIA ONCOLOGICA,0,0,2017,1,quirurgica,0,Lima
UNMSM,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
URP,PSIQUIATRIA,1,1,2017,0,clinica,0,Lima
UNSA,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Sur
URP,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
UNT,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Norte
UPCH,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
USMP,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Lima
URP,NEFROLOGIA,0,1,2017,0,clinica,0,Lima
UNFV,RADIOLOGIA,0,1,2017,0,laboratorio_diagnostica,0,Lima
URP,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
URP,ENDOCRINOLOGIA,1,1,2017,0,clinica,0,Lima
UPAO,RADIOLOGIA,0,0,2017,0,laboratorio_diagnostica,0,Norte
UPAO,MEDICINA ONCOLOGICA,0,1,2017,0,clinica,0,Norte
UNMSM,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
UCSM,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Sur
URP,GASTROENTEROLOGIA,0,NA,2017,0,clinica,0,Lima
URP,PEDIATRIA,0,0,2017,0,clinica,0,Lima
URP,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
USMP,CARDIOLOGIA,0,0,2017,0,clinica,0,Lima
URP,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNMSM,ENDOCRINOLOGIA,1,0,2017,0,clinica,0,Lima
UNPRG,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Norte
UPCH,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Lima
UNA,ANESTESIOLOGIA,1,0,2017,0,clinica,0,Sur
USMP,HEMATOLOGIA,0,0,2017,0,clinica,0,Lima
UPAO,GASTROENTEROLOGIA,1,0,2017,0,clinica,0,Norte
USMP,CARDIOLOGIA,1,0,2017,0,clinica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Lima
URP,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNMSM,PSIQUIATRIA,0,1,2017,0,clinica,0,Lima
UNMSM,ORTOPEDIA Y TRAUMATOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
UPLA,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Centro
UNFV,PEDIATRIA,0,1,2017,0,clinica,0,Lima
UPCH,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNT,CIRUGIA GENERAL,1,0,2017,1,quirurgica,0,Norte
UNMSM,MEDICINA ONCOLOGICA,1,1,2017,0,clinica,0,Lima
UNMSM,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",1,0,2017,1,quirurgica,0,Lima
UNT,MEDICINA INTERNA,1,1,2017,0,clinica,0,Norte
UNFV,CIRUGIA GENERAL,1,1,2017,1,quirurgica,0,Lima
UPCH,RADIOLOGIA,1,0,2017,0,laboratorio_diagnostica,0,Lima
UPCH,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
USMP,GERIATRIA,0,1,2017,0,clinica,0,Lima
USMP,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Lima
URP,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
UNSA,PEDIATRIA,1,1,2017,0,clinica,0,Sur
UNMSM,GINECOLOGIA Y OBSTETRICIA,1,NA,2017,1,medico_quirurgica,0,Lima
USMP,REUMATOLOGIA,0,1,2017,0,clinica,0,Lima
URP,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNFV,RADIOLOGIA,0,0,2017,0,laboratorio_diagnostica,0,Lima
UPAO,ENDOCRINOLOGIA,1,1,2017,0,clinica,0,Norte
UNSA,ANESTESIOLOGIA,0,0,2017,0,clinica,0,Sur
UNFV,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Lima
UNFV,PEDIATRIA,0,0,2017,0,clinica,0,Lima
UNFV,PSIQUIATRIA,0,0,2017,0,clinica,0,Lima
UPCH,ORTOPEDIA Y TRAUMATOLOGIA,1,0,2017,1,medico_quirurgica,0,Lima
UNPRG,MEDICINA INTERNA,1,0,2017,0,clinica,0,Norte
UNT,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Norte
URP,PSIQUIATRIA,1,1,2017,0,clinica,0,Lima
UNMSM,MEDICINA ONCOLOGICA,0,1,2017,0,clinica,0,Lima
UNMSM,CIRUGIA GENERAL,1,1,2017,1,quirurgica,0,Lima
UNMSM,DERMATOLOGIA,1,1,2017,0,medico_quirurgica,0,Lima
URP,MEDICINA DE EMERGENCIAS Y DESASTRES,1,0,2017,0,medico_quirurgica,0,Lima
UNMSM,GASTROENTEROLOGIA,1,0,2017,0,clinica,0,Lima
UNSA,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Sur
UPCH,ANESTESIOLOGIA,1,1,2017,0,clinica,0,Lima
URP,GASTROENTEROLOGIA,0,NA,2017,0,clinica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,1,1,2017,0,clinica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Lima
USMP,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Lima
URP,CARDIOLOGIA,1,0,2017,0,clinica,0,Lima
URP,CIRUGIA GENERAL,0,NA,2017,1,quirurgica,0,Lima
URP,MEDICINA DE EMERGENCIAS Y DESASTRES,0,0,2017,0,medico_quirurgica,0,Lima
UCSM,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Sur
UNSLGI,NEFROLOGIA,1,1,2017,0,clinica,0,Centro
UNSA,REUMATOLOGIA,0,1,2017,0,clinica,0,Sur
URP,MEDICINA INTENSIVA,0,0,2017,0,clinica,0,Lima
URP,OTORRINOLARINGOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UNFV,ENDOCRINOLOGIA,1,0,2017,0,clinica,0,Lima
UNT,ORTOPEDIA Y TRAUMATOLOGIA,1,0,2017,1,medico_quirurgica,0,Norte
UNMSM,DERMATOLOGIA,1,0,2017,0,medico_quirurgica,0,Lima
UNPRG,NEFROLOGIA,0,NA,2017,0,clinica,0,Norte
UNMSM,REUMATOLOGIA,0,1,2017,0,clinica,0,Lima
UNFV,GINECOLOGIA Y OBSTETRICIA,1,0,2017,1,medico_quirurgica,0,Lima
USMP,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
URP,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Lima
UPCH,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
UNPRG,NEFROLOGIA,1,1,2017,0,clinica,0,Norte
UPAO,UROLOGIA,0,1,2017,1,medico_quirurgica,0,Norte
UNMSM,NEFROLOGIA,0,NA,2017,0,clinica,0,Lima
UPAO,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Norte
UNMSM,MEDICINA FAMILIAR Y COMUNITARIA,1,1,2017,0,clinica,0,Lima
UPCH,NEUROLOGIA,0,1,2017,0,clinica,0,Lima
USMP,GASTROENTEROLOGIA,0,1,2017,0,clinica,0,Lima
UNFV,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
UNFV,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
URP,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
URP,OFTALMOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
USMP,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Lima
USMP,CIRUGIA ONCOLOGICA,1,0,2017,1,quirurgica,0,Lima
USMP,NEUROCIRUGIA,1,0,2017,1,quirurgica,0,Lima
URP,MEDICINA INTERNA,1,1,2017,0,clinica,0,Lima
URP,ENDOCRINOLOGIA,0,0,2017,0,clinica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,1,1,2017,0,clinica,0,Lima
UNMSM,PEDIATRIA,1,0,2017,0,clinica,0,Lima
UNSA,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Sur
UNAP,PEDIATRIA,1,0,2017,0,clinica,0,Oriente
UNMSM,REUMATOLOGIA,1,1,2017,0,clinica,0,Lima
UNFV,GASTROENTEROLOGIA,0,0,2017,0,clinica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,0,2017,0,clinica,0,Lima
UNT,REUMATOLOGIA,0,0,2017,0,clinica,0,Norte
UNFV,PEDIATRIA,1,1,2017,0,clinica,0,Lima
URP,MEDICINA INTERNA,0,NA,2017,0,clinica,0,Lima
UNPRG,PEDIATRIA,1,1,2017,0,clinica,0,Norte
UNPRG,MEDICINA FAMILIAR Y COMUNITARIA,1,0,2017,0,clinica,0,Norte
UPCH,CARDIOLOGIA,1,0,2017,0,clinica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Lima
UPCH,CIRUGIA ONCOLOGICA,0,0,2017,1,quirurgica,0,Lima
UNT,CIRUGIA GENERAL,0,1,2017,1,quirurgica,0,Norte
USMP,MEDICINA NUCLEAR,1,1,2017,0,laboratorio_diagnostica,0,Lima
UNFV,GINECOLOGIA Y OBSTETRICIA,0,0,2017,1,medico_quirurgica,0,Lima
UPCH,CARDIOLOGIA,0,1,2017,0,clinica,0,Lima
UCSM,"CIRUGIA DE CABEZA, CUELLO Y MAXILOFACIAL",1,0,2017,1,quirurgica,0,Sur
USMP,GASTROENTEROLOGIA,1,NA,2017,0,clinica,0,Lima
URP,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UNMSM,OFTALMOLOGIA,0,1,2017,1,medico_quirurgica,0,Lima
UPCH,MEDICINA ONCOLOGICA,0,0,2017,0,clinica,0,Lima
USMP,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UPCH,MEDICINA FAMILIAR Y COMUNITARIA,1,0,2017,0,clinica,0,Lima
URP,GINECOLOGIA Y OBSTETRICIA,1,1,2017,1,medico_quirurgica,0,Lima
USMP,GERIATRIA,0,1,2017,0,clinica,0,Lima
USMP,PEDIATRIA,0,1,2017,0,clinica,0,Lima
UPCH,GINECOLOGIA Y OBSTETRICIA,0,1,2017,1,medico_quirurgica,0,Lima
UPCH,ANESTESIOLOGIA,0,1,2017,0,clinica,0,Lima
UPCH,CIRUGIA PLASTICA Y RECONSTRUCTIVA,1,1,2017,1,quirurgica,0,Lima
UNMSM,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
UNMSM,PEDIATRIA,1,1,2017,0,clinica,0,Lima
URP,ORTOPEDIA Y TRAUMATOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
USMP,PATOLOGIA CLINICA,1,0,2017,0,laboratorio_diagnostica,0,Lima
UNMSM,ENDOCRINOLOGIA,0,1,2017,0,clinica,0,Lima
USMP,GERIATRIA,0,1,2017,0,clinica,0,Lima
UNFV,RADIOLOGIA,0,NA,2017,0,laboratorio_diagnostica,0,Lima
UPCH,RADIOLOGIA,1,1,2017,0,laboratorio_diagnostica,0,Lima
USMP,MEDICINA FISICA Y DE REHABILITACION,0,1,2017,0,clinica,0,Lima
URP,OTORRINOLARINGOLOGIA,0,0,2017,1,medico_quirurgica,0,Lima
UNT,PEDIATRIA,0,1,2017,0,clinica,0,Norte
UPAO,CIRUGIA GENERAL,0,0,2017,1,quirurgica,0,Norte
