year,gender,Universidad_postulantes,Universidad_ingresantes,especialidad_subespecialidad_postulantes,especialidad_subespecialidad_ingresantes,ingreso
2016,1,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,URP,GASTROENTEROLOGIA,ANATOMIA PATOLOGICA,1
2016,NA,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,NA,UNMSM,URP,GASTROENTEROLOGIA,MEDICINA INTENSIVA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,UNSLGI,GASTROENTEROLOGIA,RADIOLOGIA,1
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,UPAO,GASTROENTEROLOGIA,PEDIATRIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,MEDICINA INTERNA,1
2016,0,UNMSM,URP,GASTROENTEROLOGIA,ORTOPEDIA Y TRAUMATOLOGIA,1
2016,0,UNMSM,USMP,GASTROENTEROLOGIA,NEUROCIRUGIA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,UNFV,GASTROENTEROLOGIA,PEDIATRIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,UNMSM,GASTROENTEROLOGIA,ENDOCRINOLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,CARDIOLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TRO,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,CIRUGIA PEDIATRICA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,UNFV,GASTROENTEROLOGIA,MEDICINA INTERNA,1
2016,1,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,0,UNMSM,URP,GASTROENTEROLOGIA,PEDIATRIA,1
2016,0,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,USMP,GASTROENTEROLOGIA,NEUMOLOGIA,1
2016,0,UNMSM,UNMSM,GASTROENTEROLOGIA,GASTROENTEROLOGIA,1
2016,1,UNMSM,NA,GASTROENTEROLOGIA,NA,0
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,0,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,NA,UNMSM,NA,GERIATRIA,NA,0
2016,0,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,0,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,1,UNMSM,NA,GERIATRIA,NA,0
2016,1,UNMSM,UNMSM,GERIATRIA,GERIATRIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,NA,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,NA,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,NA,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,NA,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNC,GINECOLOGIA Y OBSTETRICIA,PEDIATRIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,NA,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNSLGI,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNCP,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNP,GINECOLOGIA Y OBSTETRICIA,CIRUGIA GENERAL,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,NA,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,URP,GINECOLOGIA Y OBSTETRICIA,PATOLOGIA CLINICA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,0,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,URP,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,1,UNMSM,URP,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,NA,GINECOLOGIA Y OBSTETRICIA,NA,0
2016,1,UNMSM,UNMSM,GINECOLOGIA Y OBSTETRICIA,GINECOLOGIA Y OBSTETRICIA,1
2016,0,UNMSM,UNMSM,HEMATOLOGIA,HEMATOLOGIA,1
2016,1,UNMSM,NA,HEMATOLOGIA,NA,0
2016,0,UNMSM,UNMSM,HEMATOLOGIA,HEMATOLOGIA,1
2016,1,UNMSM,NA,HEMATOLOGIA,NA,0
2016,0,UNMSM,NA,HEMATOLOGIA,NA,0
2016,1,UNMSM,UNMSM,HEMATOLOGIA,HEMATOLOGIA,1
2016,1,UNMSM,NA,HEMATOLOGIA,NA,0
2016,0,UNMSM,NA,HEMATOLOGIA,NA,0
2016,1,UNMSM,UNMSM,HEMATOLOGIA,HEMATOLOGIA,1
2016,NA,UNMSM,UNC,HEMATOLOGIA,ADMINISTRACION EN SALUD,1
2016,1,UNMSM,NA,HEMATOLOGIA,NA,0
2016,1,UNMSM,NA,HEMATOLOGIA,NA,0
2016,1,UNMSM,UNMSM,HEMATOLOGIA,HEMATOLOGIA,1
2016,0,UNMSM,NA,HEMATOLOGIA,NA,0
2016,1,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,0,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,0,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,1,UNMSM,UNMSM,INMUNOLOGIA Y ALERGIA,INMUNOLOGIA Y ALERGIA,1
2016,0,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,1,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,0,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,1,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,0,UNMSM,USMP,INMUNOLOGIA Y ALERGIA,PATOLOGIA CLINICA,1
2016,0,UNMSM,UNMSM,INMUNOLOGIA Y ALERGIA,INMUNOLOGIA Y ALERGIA,1
2016,0,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,1,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,1,UNMSM,NA,INMUNOLOGIA Y ALERGIA,NA,0
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,NA,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,NA,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,NA,MEDICINA DE EMERGENCIAS Y DESASTRES,NA,0
2016,1,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,0,UNMSM,UNMSM,MEDICINA DE EMERGENCIAS Y DESASTRES,MEDICINA DE EMERGENCIAS Y DESASTRES,1
2016,1,UNMSM,UNMSM,MEDICINA DE ENFERMEDADES INFECCIOSA,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TRO,1
2016,0,UNMSM,NA,MEDICINA DE ENFERMEDADES INFECCIOSA,NA,0
2016,0,UNMSM,NA,MEDICINA DE ENFERMEDADES INFECCIOSA,NA,0
2016,1,UNMSM,NA,MEDICINA DE ENFERMEDADES INFECCIOSA,NA,0
2016,0,UNMSM,UNMSM,MEDICINA DE ENFERMEDADES INFECCIOSA,MEDICINA DE ENFERMEDADES INFECCIOSAS Y TRO,1
2016,0,UNMSM,NA,MEDICINA DE ENFERMEDADES INFECCIOSA,NA,0
